link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/amgdA3V,Funny,2022-05-23 00:00:00.000000,You cannot get cooler than this...,198,15,22
https://9gag.com/gag/aRryXyB,Latest News,2022-05-22 00:00:00.000000,"Today, in the city of Stryi, Lviv region, neo-Nazis who broke into the temple during a service poured green paint on the face of the priest of the UOC of the Moscow Patriarchate, Father Vladimir.",75,295,63
https://9gag.com/gag/aYrdo10,Funny,2022-05-22 00:00:00.000000,At least she made an effort.,478,47,30
https://9gag.com/gag/a61xE5b,Funny,2022-05-22 00:00:00.000000,Just a thought...,13,194,51
https://9gag.com/gag/aDDPgbZ,Funny,2022-05-22 00:00:00.000000,Aliens according to Egyptian TV in the 90ies.,17,7,6
https://9gag.com/gag/abgdrV8,Funny,2022-05-22 00:00:00.000000,I wonder what his early life page on wikipedia looks like,15,41,12
https://9gag.com/gag/aWgdqEA,Latest News,2022-05-21 00:00:00.000000,"Haven't EU learned anything about the failed immigration to our continent in the previous years? EU is working on a deal with North African countries that makes immigration to Europe easier. Possible resettling millions Moroccans, Egyptians etc. We are screwed.",55,194,99
https://9gag.com/gag/angdj2B,Music,2022-05-21 00:00:00.000000,Well this is something,19,2,8
https://9gag.com/gag/aXrdq76,Random,2022-05-21 00:00:00.000000,Each To Their Own,93,12,19
https://9gag.com/gag/aDDPWVx,Random,2022-05-21 00:00:00.000000,"A week of junkmail, this should be illegal",104,12,38
https://9gag.com/gag/apgdL7D,Random,2022-05-21 00:00:00.000000,"Meanwhile, 90 km of anti-immigrant dam was built on the Polish-Belarusian border",2500,197,264
https://9gag.com/gag/awz800r,Awesome,2022-05-20 00:00:00.000000,Oh hi there....,9500,240,599
https://9gag.com/gag/avADpOq,Funny,2022-05-20 00:00:00.000000,Summa ejacuation so laude,462,30,18
https://9gag.com/gag/aYrdNKv,Funny,2022-05-20 00:00:00.000000,"For ""Fashion Purposes""",2400,131,205
https://9gag.com/gag/aKmLw5j,Funny,2022-05-20 00:00:00.000000,"I’d put it down, tbh",2200,60,114
https://9gag.com/gag/a618YZA,Latest News,2022-05-19 00:00:00.000000,RIP BLM,3300,197,447
https://9gag.com/gag/aDDM1dO,Savage,2022-05-14 00:00:00.000000,Bruh is lit,170,91,16
https://9gag.com/gag/a31nQv8,Funny,2022-05-14 00:00:00.000000,Not too fond of BLM? Here's BTLM...,6,58,16
https://9gag.com/gag/aPZnY7q,Latest News,2022-05-14 00:00:00.000000,"Russia's LADA Vesta is no longer in production, but maybe this sweetheart instead. The company renews the license. How embarrassing is that please?",280,85,56
https://9gag.com/gag/aVxBqE2,Funny,2022-05-14 00:00:00.000000,"In other news, water is wet",15000,294,1300
https://9gag.com/gag/a41VZzw,Funny,2022-05-14 00:00:00.000000,Food delivery driver starter pack,15,10,7
https://9gag.com/gag/aVxRG0y,Funny,2022-05-12 00:00:00.000000,Those funny bits,390,117,19
https://9gag.com/gag/avA9b9X,Funny,2022-05-12 00:00:00.000000,"My son was born 12 weeks to early. Here he is at 8 weeks old, already experiencing the existential dread we all have to go through everyday.",24,14,39
https://9gag.com/gag/aze46mN,Funny,2022-05-12 00:00:00.000000,WTF is happening in European parliament,23,74,39
https://9gag.com/gag/aPZrdjQ,Awesome,2022-05-10 00:00:00.000000,Not your average doll house,143,10,9
https://9gag.com/gag/aPZrdYQ,Funny,2022-05-10 00:00:00.000000,It's Wednesday ma dudes,58,33,10
https://9gag.com/gag/ay9vVM8,Random,2022-05-10 00:00:00.000000,Couldn't Be Happier,6,14,3
https://9gag.com/gag/aNPj2pw,Random,2022-05-10 00:00:00.000000,Sum up your Love Life in one Photo,5,67,12
https://9gag.com/gag/a0ZOEwz,Funny,2022-05-10 00:00:00.000000,Are we the baddies?,8400,586,299
https://9gag.com/gag/aKmKWX1,Funny,2022-05-09 00:00:00.000000,"Saved this meme in december 2018, oh boy if only we knew.",1300,71,52
https://9gag.com/gag/aognNgn,Funny,2022-05-07 00:00:00.000000,"They choose the pets, I take care of it...",63,10,7
https://9gag.com/gag/a61GVb8,Relationship,2022-05-07 00:00:00.000000,We started dating when we were both 15 but recently I started to feel attraction to my male colleague. I don't know how to explain this to her without breaking her heart... Advice?,38,88,105
https://9gag.com/gag/aogn1N3,Awesome,2022-05-07 00:00:00.000000,She makes it look easy,8600,288,426
https://9gag.com/gag/aOQpm12,Latest News,2022-05-06 00:00:00.000000,"Before you call me a russian bot XD, please let me explain, my problem is that Europe is acting like it has to always take a politically correct position and agree with America even if it literally against its own interest. Who is leading Europe?",54,413,204
https://9gag.com/gag/aVxRX28,Relationship,2022-05-06 00:00:00.000000,Thank you fellow 9gaggers.,167,26,16
https://9gag.com/gag/a81VjwO,Music,2022-05-06 00:00:00.000000,Love this song,28,19,5
https://9gag.com/gag/avA9g6O,Funny,2022-05-06 00:00:00.000000,Correct,6600,368,876
https://9gag.com/gag/aRrRQE2,Funny,2022-05-06 00:00:00.000000,"Get in the game you loser, weakness disgust me",54,25,12
https://9gag.com/gag/aze4b5q,Funny,2022-05-06 00:00:00.000000,Muslim noises intensify,31,11,8
https://9gag.com/gag/ay9v5qV,Funny,2022-05-06 00:00:00.000000,That's a bit specific.,231,56,39
https://9gag.com/gag/a31NYGe,Random,2022-05-06 00:00:00.000000,Monkey on a monocycle,5,79,15
https://9gag.com/gag/aGz7KQ7,Meme,2022-05-05 00:00:00.000000,Footage from inside the Bohemian Grove on Saturdays when Cerberus was a baby puppy and made of Pine cones. Where were you guys when this happened?,7,51,3
https://9gag.com/gag/azeYp7K,Meme,2022-05-04 00:00:00.000000,Anakin NO!,12,11,19
https://9gag.com/gag/a91Ogjm,Funny,2022-05-04 00:00:00.000000,That one time when I met that girl from the all girl catholic school back in 2001,30,11,34
https://9gag.com/gag/avAdXwn,Random,2022-05-03 00:00:00.000000,"Came here in 2009, made an account for the nsfw content back then when it wasn't all about porn there.",17,52,42
https://9gag.com/gag/apgYj7p,Meme,2022-05-03 00:00:00.000000,Life sucks. But we have to keep it on guys!,57,12,40
https://9gag.com/gag/angrWZV,Funny,2022-05-03 00:00:00.000000,#master,6,189,23
https://9gag.com/gag/avAdvvd,Random,2022-05-03 00:00:00.000000,What the f**k.,32,35,16
https://9gag.com/gag/avAdvx5,Funny,2022-05-03 00:00:00.000000,Taxidermia gone wrong,16,3,6
https://9gag.com/gag/aOQR1Ry,Random,2022-05-03 00:00:00.000000,“Respect for thee but not for me”,25,73,20
https://9gag.com/gag/aggE2Eq,Random,2022-05-03 00:00:00.000000,10000000000000000% yup,41,67,19
https://9gag.com/gag/ajgWKO0,Funny,2022-05-02 00:00:00.000000,Watchout guys,58,130,23
https://9gag.com/gag/aQXOggK,Random,2022-05-01 00:00:00.000000,Sydney Australia 30/04/22,206,25,81
https://9gag.com/gag/aM4OmKR,Awesome,2022-05-02 00:00:00.000000,This is just next level!!,2000,237,95
https://9gag.com/gag/amgpWQV,Random,2022-05-01 00:00:00.000000,If you know you know,10,9,7
https://9gag.com/gag/avARvWZ,Funny,2022-04-18 00:00:00.000000,Karen + BMW= The perfect combination,568,69,92
https://9gag.com/gag/aYrA7Yv,Funny,2022-04-30 00:00:00.000000,Its time for do some business,48,32,8
https://9gag.com/gag/axBY7oM,Funny,2022-04-30 00:00:00.000000,Cringy White Family Starter Pack,26,84,15
https://9gag.com/gag/aWgDm94,Funny,2022-04-30 00:00:00.000000,Funny girl,420,99,12
https://9gag.com/gag/a41WbPy,Funny,2022-04-30 00:00:00.000000,Go woke...go broke. Show gets cancelled with the viewership lower than local news,12000,524,1200
https://9gag.com/gag/aAGO1K0,Funny,2022-04-29 00:00:00.000000,OK i am curious,9100,308,186
https://9gag.com/gag/abgQ0NE,Funny,2022-04-29 00:00:00.000000,Love Tarantino for this,3500,83,89
https://9gag.com/gag/amgpz9y,NSFW,2022-04-29 00:00:00.000000,"For all those who kept asking for CAPTAIN , here I am .",754,261,30
https://9gag.com/gag/azeYjwb,NSFW,2022-04-29 00:00:00.000000,That arch,1900,150,59
https://9gag.com/gag/adgoXnB,NSFW,2022-04-29 00:00:00.000000,Violet Starr,438,146,13
https://9gag.com/gag/aDDOo5B,Funny,2022-04-29 00:00:00.000000,Hans get ze Flammenwerfer,39,14,2
https://9gag.com/gag/a71Nzdw,Latest News,2022-04-28 00:00:00.000000,Who’s happy Elon owns Twitter now?! 😂,29,233,46
https://9gag.com/gag/aKmYQBb,Latest News,2022-04-27 00:00:00.000000,How could Russia conquer Moldova they asked? Here's the answer,2900,160,498
https://9gag.com/gag/a91XxnK,Relationship,2022-04-27 00:00:00.000000,Whats going on with people. Im doing everything to have friendly and priductive conversation leading to potentialy solid friendship.,88,21,47
https://9gag.com/gag/aRr2b0q,Random,2022-04-27 00:00:00.000000,Risky,43,55,15
https://9gag.com/gag/a71NYWe,Funny,2022-04-27 00:00:00.000000,Meh lol,18,22,18
https://9gag.com/gag/a0ZErPX,Random,2022-04-27 00:00:00.000000,Bananas are actually botanically berries.,49,7,13
https://9gag.com/gag/abg2NbO,Music,2022-04-27 00:00:00.000000,My new kind of crush: silent girls staring at me emotionless,20,30,7
https://9gag.com/gag/a61p0L8,Funny,2022-04-27 00:00:00.000000,Own launcher,1200,85,59
https://9gag.com/gag/amgVe96,Wholesome,2022-04-27 00:00:00.000000,So wholesome,411,58,35
https://9gag.com/gag/a91Xzvm,Latest News,2022-04-24 00:00:00.000000,"Every nation has the freedom to choose their allies themself, right?",51,117,38
https://9gag.com/gag/aXr26mz,Random,2022-04-27 00:00:00.000000,The problem with contrarians,9,23,8
https://9gag.com/gag/aLvX7OA,Funny,2022-04-27 00:00:00.000000,Meme Checkpoint,18,9,57
https://9gag.com/gag/aRr2qWA,Wholesome,2022-04-27 00:00:00.000000,Inspiring young girls,76,68,28
https://9gag.com/gag/aAGXz7E,Funny,2022-04-27 00:00:00.000000,It’s science bitc*,29,191,69
https://9gag.com/gag/agg2wBv,Latest News,2022-04-27 00:00:00.000000,LOOK an LGBT country?,60,141,26
https://9gag.com/gag/angDwQ5,Meme,2022-04-27 00:00:00.000000,I thought it was just a joke. It turns out to be a real issue and I'm just 27. Wtf,19,16,22
https://9gag.com/gag/adg2r4j,Superhero,2022-04-26 00:00:00.000000,Suspended Twitter accounts coming back after Elon Musk has bought it,42,31,6
https://9gag.com/gag/aGz26qn,Relationship,2022-04-26 00:00:00.000000,"Marriage will be magical they said, you'll never regret it they said!",4200,160,201
https://9gag.com/gag/aZr28Kp,Ask 9GAG,2022-04-25 00:00:00.000000,Confession shrine has opened. Confess anything my children and thou shalt be forgiven.,11,9,34
https://9gag.com/gag/avAvvjd,Ask 9GAG,2022-04-25 00:00:00.000000,Please suggest 3 names!,23,5,56
https://9gag.com/gag/a21b0Aw,Meme,2022-04-25 00:00:00.000000,What a loser,31,51,11
https://9gag.com/gag/aqGz6Oj,Funny,2022-04-25 00:00:00.000000,Now I can never unsee it…,42,12,5
https://9gag.com/gag/aNPRQM3,Awesome,2022-04-25 00:00:00.000000,Fat spider,7,8,6
https://9gag.com/gag/a41qzom,Funny,2022-04-25 00:00:00.000000,Game Show Idea:,349,63,32
https://9gag.com/gag/aQX2Qm2,Funny,2022-04-25 00:00:00.000000,Guess why he is smiling?,23,50,9
https://9gag.com/gag/a41qnjp,Funny,2022-04-24 00:00:00.000000,Approved,23,19,5
https://9gag.com/gag/a31WGKm,Awesome,2022-04-24 00:00:00.000000,The poor are not getting poorer,16,12,25
https://9gag.com/gag/aLvXL1g,Funny,2022-04-24 00:00:00.000000,An interesting supply and demand situation,33,7,7
https://9gag.com/gag/amgVWov,Funny,2022-04-24 00:00:00.000000,Is it true?,45,26,30
https://9gag.com/gag/a81wAAp,Funny,2022-04-24 00:00:00.000000,I found my girlfriend guys lol....,189,37,23
https://9gag.com/gag/a81wA66,Funny,2022-04-24 00:00:00.000000,Good night Have a sweet dream,403,68,20
https://9gag.com/gag/aQX2gAw,Latest News,2022-04-24 00:00:00.000000,"Welcome to Europe and adjacent countries, wondering till when people are going to keep their mouth and eyes closed while they are occupying your street.",95,225,87
https://9gag.com/gag/aAGXQOR,Funny,2022-04-24 00:00:00.000000,Avada Kedavara!,14,35,7
https://9gag.com/gag/a71N8p2,Funny,2022-04-24 00:00:00.000000,Walked away 30 secs,16,21,7
https://9gag.com/gag/apgA1jE,Superhero,2022-04-24 00:00:00.000000,Short practice,55,47,13
https://9gag.com/gag/aDDX7NZ,Funny,2022-04-24 00:00:00.000000,"It was never conserved, nature forbids it",23,61,49
https://9gag.com/gag/a11L7yD,Awesome,2022-04-24 00:00:00.000000,"Waiting for baby... so excited, God knows if I'll be a good papa. Stock delivery room picture used because mama does not want pictures taken.",35,35,28
https://9gag.com/gag/abg2vyr,Random,2022-04-24 00:00:00.000000,"No comments, make yours",57,30,30
https://9gag.com/gag/a11LPY8,Random,2022-04-24 00:00:00.000000,"Is it possible that a sattelite network in stationary orbit, can be used as a surgical tool, anywhere in 3D physical enviroment, without phisical contact ?",6,13,32
https://9gag.com/gag/aOQ1Yv3,Ask 9GAG,2022-04-23 00:00:00.000000,Can anybody suggest me a good smartphone with a strong antenna?,22,7,43
https://9gag.com/gag/awz45N8,Ask 9GAG,2022-04-22 00:00:00.000000,"Do you realize how f**king stupid this is? Yeah, I know, you guys want to teach ""abstinence"" and think that it's some kind of miraculous solution. But, history made it quite clear that IT DOESN'T F**KING WORK. So... Why are you so stubborn and moronic?",47,74,109
https://9gag.com/gag/aZr2BPn,Latest News,2022-04-22 00:00:00.000000,"An Italian solidarity delegation sings the famous song ""Bella Ciao"", which expresses the resistance, inside Al-Shuhada Street in the city of Hebron, after the Israeli soldiers tried to detain the delegation and prevent it from crossing. 21/4/2022",42,139,74
https://9gag.com/gag/arnBN7B,Meme,2022-04-22 00:00:00.000000,CNBC Make It,21,9,2
https://9gag.com/gag/aWg28Qx,Funny,2022-04-22 00:00:00.000000,Who should govern us?,16,7,6
https://9gag.com/gag/ajgKn7G,Funny,2022-04-22 00:00:00.000000,Bender vs Flexo,34,83,16
https://9gag.com/gag/a21bqwY,Random,2022-04-22 00:00:00.000000,Not sure why the concept is so hard for some.,41,23,13
https://9gag.com/gag/azeZg4j,WTF,2022-04-21 00:00:00.000000,Testing out quick sand.,19,90,23
https://9gag.com/gag/aE8DroG,Funny,2022-04-21 00:00:00.000000,Blackpink with 4 korean girl,38,72,21
https://9gag.com/gag/a0Z1gdO,Random,2022-04-20 00:00:00.000000,Soldiers violence against prayers In Palastine,45,93,35
https://9gag.com/gag/aegmnZj,Teens Can Relate,2022-04-20 00:00:00.000000,Choose Wisley,14,41,96
https://9gag.com/gag/a312605,Wholesome,2022-04-20 00:00:00.000000,Should be available in all skin tones,79,109,61
https://9gag.com/gag/a6120ZA,Meme,2022-04-20 00:00:00.000000,Which I think is fairly logical,41,66,55
https://9gag.com/gag/aE8D9Me,WTF,2022-04-20 00:00:00.000000,Just saw this in a server,9,45,8
