link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/angKd3L,Funny,2021-11-16 00:00:00.000000,Anus on fire,16,6,6
https://9gag.com/gag/azeE7jm,Funny,2021-11-11 00:00:00.000000,IANAL is my new favourite acronym,1800,95,107
https://9gag.com/gag/aAGVnGd,Funny,2021-11-11 00:00:00.000000,"Brian, you a bad guy",642,35,5
https://9gag.com/gag/adg6zVj,WTF,2021-11-10 00:00:00.000000,He identifies as a 7 years old kid maybe,374,82,26
https://9gag.com/gag/a81bDZV,Funny,2021-11-07 00:00:00.000000,Yes,892,189,43
https://9gag.com/gag/aQXq00r,Funny,2021-11-03 00:00:00.000000,All good so far,2700,249,215
https://9gag.com/gag/angY07B,Funny,2021-11-01 00:00:00.000000,"Real question: fellow black americans, aren't you ashamed by this behaviour? What do you think about it?",500,136,302
https://9gag.com/gag/adgNrp9,Funny,2021-11-01 00:00:00.000000,I live in EU yet I know it's true. Even here. The media are a joke.,2,5,1
https://9gag.com/gag/aBnKK22,Funny,2021-10-27 00:00:00.000000,Indian Air Force Helicopter Unit 116,280,36,26
https://9gag.com/gag/a31P12e,Funny,2021-10-22 00:00:00.000000,Me pee pee is not happy,99,59,55
https://9gag.com/gag/a21zYWY,Funny,2021-10-20 00:00:00.000000,He a 9gagger,0,0,0
https://9gag.com/gag/aAGBWA0,Funny,2021-10-19 00:00:00.000000,The end is near,26,9,6
https://9gag.com/gag/aogm74w,Funny,2021-10-18 00:00:00.000000,Please leave a comment,38,9,14
https://9gag.com/gag/ajgQGVG,Funny,2021-10-17 00:00:00.000000,They need more fibers in their diet,36,9,3
https://9gag.com/gag/aGzK907,Funny,2021-10-12 00:00:00.000000,Can we find who they are?,36,47,18
https://9gag.com/gag/a81dWdZ,Funny,2021-10-12 00:00:00.000000,Multiculturalism at its finest,1900,233,159
https://9gag.com/gag/aBn99XO,Funny,2021-10-11 00:00:00.000000,I'm not chinese,628,40,11
https://9gag.com/gag/apNeMEW,Savage,2021-10-10 00:00:00.000000,I don't care about their menthal problem,0,6,2
https://9gag.com/gag/aEpeNqG,Funny,2021-10-09 00:00:00.000000,The geh will rule,170,42,41
https://9gag.com/gag/aRX5DAQ,Funny,2021-10-01 00:00:00.000000,Marylin Manson is transitioning to my grandma,38,12,12
https://9gag.com/gag/ad8ZBND,Funny,2021-09-29 00:00:00.000000,Too lazy to write something funny,794,32,13
https://9gag.com/gag/aqjqBA7,Funny,2021-09-24 00:00:00.000000,Good Lord nooooo,128,17,11
https://9gag.com/gag/a07B2rB,Funny,2021-09-18 00:00:00.000000,The big scrotus club,2100,211,86
https://9gag.com/gag/awMw4o8,Funny,2021-09-15 00:00:00.000000,Fe fe fe,290,35,30
https://9gag.com/gag/aV7A2Mw,WTF,2021-09-15 00:00:00.000000,"Big ass, bigger fart",10,31,20
https://9gag.com/gag/aZ06EAV,WTF,2021-09-08 00:00:00.000000,Philadelphia,53,9,35
https://9gag.com/gag/aLp7Nxg,Funny,2021-09-02 00:00:00.000000,Stahp ffs,240,37,12
https://9gag.com/gag/ajmeyBw,Funny,2021-09-01 00:00:00.000000,Then they had sex all together,20,9,9
https://9gag.com/gag/aoMQ4ze,Funny,2021-08-31 00:00:00.000000,Show bob and vagene,46,13,2
https://9gag.com/gag/aV76YjK,WTF,2021-08-22 00:00:00.000000,Go suck a dick,194,70,70
https://9gag.com/gag/a5EYbLV,Anime & Manga,2021-08-22 00:00:00.000000,Old ass here,45,4,4
https://9gag.com/gag/aoMwxBX,Girl,2021-08-17 00:00:00.000000,I post this on girl,0,0,0
https://9gag.com/gag/apNw6RD,Funny,2021-08-17 00:00:00.000000,"These are the afghan girls from Skateistan, a skate park for kids in Kabul, 50% are girls. What is going to happen to them? I'm posting this on funny, so we can remember how many things we take for granted in our lifes.",0,0,0
https://9gag.com/gag/aEp589n,Funny,2021-08-16 00:00:00.000000,Are you ready motherf**kers??,23,46,27
https://9gag.com/gag/aeAwj1W,Funny,2021-08-14 00:00:00.000000,Roast me and my friends,15,11,23
https://9gag.com/gag/axMKp01,Funny,2021-08-14 00:00:00.000000,"Poor Adghanistan, look at these weirdos. Fellow 9gagger, i need a shitstorm in the comment section",0,0,0
