link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aNP2wQw,Funny,2022-05-31 00:00:00.000000,How the turntables,7100,701,701
https://9gag.com/gag/aNP2DW6,Gaming,2022-05-31 00:00:00.000000,What about necromancer pets?,2900,72,88
https://9gag.com/gag/ajgMP4q,Funny,2022-05-31 00:00:00.000000,Subrim,8600,224,1300
https://9gag.com/gag/aM4NVpM,Meme,2022-05-31 00:00:00.000000,Example: Montgomery de la Cruz - 13 Reasons Why,70,19,53
https://9gag.com/gag/aLvNnqx,Random,2022-05-31 00:00:00.000000,"Poor Pepe, he didn’t deserve that.",53,19,35
https://9gag.com/gag/aggZQ3n,Funny,2022-05-31 00:00:00.000000,It was at this moment Juan knew he f**ked up,560,27,17
https://9gag.com/gag/aWgNgL2,Funny,2022-05-31 00:00:00.000000,"Time will pass , will you??",3300,135,257
https://9gag.com/gag/azeBw3m,Latest News,2022-05-26 00:00:00.000000,Just in Ray Liotta dead at age 67. Died during his sleep.,12000,503,840
https://9gag.com/gag/aqGd0LR,Latest News,2022-05-27 00:00:00.000000,Shanghai still doesn’t get any better. Well maybe on comedy,1300,34,43
https://9gag.com/gag/axBALq2,Funny,2022-05-27 00:00:00.000000,Still only counts as one,4100,205,114
https://9gag.com/gag/avADN4n,Random,2022-05-27 00:00:00.000000,What are you really looking for?,2900,202,79
https://9gag.com/gag/aPZpNvw,Random,2022-05-27 00:00:00.000000,The first thing I thought of when I saw Amber's sister. Did they 3d model her?,1000,83,63
https://9gag.com/gag/aOQjX8v,Superhero,2022-05-27 00:00:00.000000,Shaggy unleashed,3000,126,64
https://9gag.com/gag/ajgdbW8,WTF,2022-05-27 00:00:00.000000,"Some walking dead $hit, dafuuuuuuuuq?",2000,140,380
https://9gag.com/gag/aM4WpMR,Awesome,2022-05-27 00:00:00.000000,Wish me luck guys!,1300,191,206
https://9gag.com/gag/aRry55B,Awesome,2022-05-27 00:00:00.000000,"Dang amazing, the fella who made this should get a reward",4000,211,87
https://9gag.com/gag/axBApWL,Awesome,2022-05-27 00:00:00.000000,One of three Border Patrol agents that stopped the TX school shooter while the cops cowered in fear. A bullet grazing his head did not stop this real man.,2700,131,272
https://9gag.com/gag/a51xLLL,WTF,2022-05-27 00:00:00.000000,"Cone God: savior of cones, stopper of cars",2800,193,115
https://9gag.com/gag/aegdXX5,Random,2022-05-27 00:00:00.000000,Dress conservatively around your randy uncle,8500,500,685
https://9gag.com/gag/adgdr5j,Funny,2022-05-25 00:00:00.000000,Oof. You tried Eleine! A+ for effort!,1600,168,61
https://9gag.com/gag/ajgdMR1,Funny,2022-05-25 00:00:00.000000,"I hear clapping, but not of hands",3600,207,100
https://9gag.com/gag/a0ZxxWz,WTF,2022-05-25 00:00:00.000000,CUCK ka doodle do,10000,370,730
https://9gag.com/gag/ay9zmAV,Random,2022-05-26 00:00:00.000000,"""Source material""? Never heard of it.",1400,63,81
https://9gag.com/gag/a11xnpY,WTF,2022-05-26 00:00:00.000000,"Well, I'm still here.",1600,52,84
https://9gag.com/gag/a81n9Zp,Funny,2022-05-26 00:00:00.000000,You can do it!,7500,303,688
https://9gag.com/gag/aZrdKen,WTF,2022-05-26 00:00:00.000000,Characters in this movie speak Latin like how the Romans actually used to speak.,6700,275,743
https://9gag.com/gag/ajgdvPg,Funny,2022-05-26 00:00:00.000000,Hol up little one...,10000,177,222
https://9gag.com/gag/a71Gpmx,Funny,2022-05-25 00:00:00.000000,Think real hard,6200,166,149
https://9gag.com/gag/apgdVY9,WTF,2022-05-25 00:00:00.000000,I’m something of a winner myself,9100,215,164
https://9gag.com/gag/a21xG3D,WTF,2022-05-25 00:00:00.000000,I will Repost again,3900,307,231
https://9gag.com/gag/aE8QEEe,Funny,2022-05-25 00:00:00.000000,Love these memes,5300,208,143
https://9gag.com/gag/a11xw5w,Funny,2022-05-25 00:00:00.000000,Fight..,5000,209,140
https://9gag.com/gag/aGzoo20,Funny,2022-05-25 00:00:00.000000,"They were so busy with Krystal from Starfox lately, barely finding Falco humping buildings on that page anymore",2500,65,101
https://9gag.com/gag/aOQjGgR,WTF,2022-05-25 00:00:00.000000,"Adriana Karembeu and Jamel Debbouze, presenting at the Cesar Awards (1999)",2800,115,202
https://9gag.com/gag/avADmmE,Movie & TV,2022-05-25 00:00:00.000000,“The Halo TV series is the gold standard for video game adaptations”? What a f**king joke.,6000,335,834
https://9gag.com/gag/adgd2qZ,Funny,2022-05-24 00:00:00.000000,Harry Harry Harry....,3300,348,80
https://9gag.com/gag/ay9z1XW,Wholesome,2022-05-24 00:00:00.000000,A Boy caught on CCTV camera running into his neighbor's garage to hug their dog.,7600,211,124
https://9gag.com/gag/apgdx4n,Funny,2022-05-24 00:00:00.000000,It's like a DejaVu,9700,194,137
