link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/angWjOb,WTF,2022-05-30 00:00:00.000000,Taking a trip down the suislide,34,7,14
https://9gag.com/gag/a11qbzw,Funny,2022-05-29 00:00:00.000000,Catching a ball.,19,12,11
https://9gag.com/gag/awzGQAQ,Latest News,2022-05-30 00:00:00.000000,"Let's go, Brandon. Say what you will. A man of the people",253,605,171
https://9gag.com/gag/aqGYnAP,Funny,2022-05-01 00:00:00.000000,Chad hoplite cannot be unseen,13,3,2
https://9gag.com/gag/aBnv0mQ,Funny,2022-05-22 00:00:00.000000,9gag guide to ops,34,28,14
https://9gag.com/gag/a11qKQR,Funny,2022-05-30 00:00:00.000000,Now it your turn,700,46,30
https://9gag.com/gag/aGzNeD5,Relationship,2022-05-30 00:00:00.000000,I don’t ask for much in life. All I want is this.,4300,313,447
https://9gag.com/gag/azeD8WZ,Latest News,2022-05-29 00:00:00.000000,"I think I've became a target of bots.. when I post something about Ukraine, get lots of upvotes and next second my posts are deleted (no sensitive content just general war images). Tf is going on?",97,131,54
https://9gag.com/gag/aZrVgBp,Funny,2022-05-30 00:00:00.000000,Such a nice guy. A fly helps an other fly to check the blossom and save his buddy to not falling in the ground.,9,7,2
https://9gag.com/gag/aLvN8Mg,Funny,2022-05-30 00:00:00.000000,Thick in all the wrong places,41,368,61
https://9gag.com/gag/ay9Vxn8,Funny,2022-05-29 00:00:00.000000,Malicious Owl,429,17,9
https://9gag.com/gag/aVx1MX2,Funny,2022-05-29 00:00:00.000000,WHERE’S DA LIZARD?,5,8,6
https://9gag.com/gag/a91NAd6,Funny,2022-05-29 00:00:00.000000,Incognito,60,12,46
https://9gag.com/gag/apgjQqM,WTF,2022-05-29 00:00:00.000000,"A Corvette, a BMW, and a Mercedes",13,11,25
https://9gag.com/gag/amgb2X6,WTF,2022-05-29 00:00:00.000000,I remember do y’all!,234,167,94
https://9gag.com/gag/aAGNdW9,Awesome,2022-05-29 00:00:00.000000,I did not take this picture but you know what it means,35,54,17
https://9gag.com/gag/aE8NYNK,Funny,2022-05-29 00:00:00.000000,Even as refugee these vegans are picky,41,65,35
https://9gag.com/gag/a21jrBO,Meme,2022-05-29 00:00:00.000000,Haven't see this for a while,46,52,9
https://9gag.com/gag/aVx1qn8,Funny,2022-05-29 00:00:00.000000,Banjo playing intensifies.,35,20,19
https://9gag.com/gag/aOQNzWM,Random,2022-05-29 00:00:00.000000,Wow.....Earth is a crazy place,2900,129,436
https://9gag.com/gag/a613bYR,Ask 9GAG,2022-05-29 00:00:00.000000,Who is this Andrew Tate guy and what do we think the efects of his narrative are going to be?,2,50,17
https://9gag.com/gag/a81Xy2Z,Funny,2022-05-29 00:00:00.000000,Just my little opinion,35,16,18
https://9gag.com/gag/ajgMXMp,Funny,2022-05-29 00:00:00.000000,Kudos to all Trash Collector! you literally make the world a cleaner place!,135,24,5
https://9gag.com/gag/a21jrWY,WTF,2022-05-29 00:00:00.000000,"Giant squid appears alive in Japan, about 3m 80kg",672,42,119
https://9gag.com/gag/aKmNVeW,Awesome,2022-05-29 00:00:00.000000,Extra thicc,123,79,25
https://9gag.com/gag/a81Xy2V,Funny,2022-05-29 00:00:00.000000,Spoiled brats nowadays,90,11,17
https://9gag.com/gag/amgbYMy,Random,2022-05-29 00:00:00.000000,Got laughed at for using this in school but I still think this thing was awesome,515,32,52
https://9gag.com/gag/aVx1qLy,Funny,2022-05-29 00:00:00.000000,USUAL DAYS IN SOME COUNTRY,32,6,3
https://9gag.com/gag/aAGNdE0,Latest News,2022-05-29 00:00:00.000000,"(Read in Austin Powers voice) Who thinks the left could work in Latin America, honestly?",83,49,34
https://9gag.com/gag/axBnVPY,Gaming,2022-05-29 00:00:00.000000,I made it till the moon part when I was a child. I felt empty inside for all these years.,77,24,12
https://9gag.com/gag/axBnVb2,WTF,2022-05-29 00:00:00.000000,Idk...?!?!,7,152,21
https://9gag.com/gag/a91NrOj,WTF,2022-05-29 00:00:00.000000,Just your typical idiots in London,1400,77,161
https://9gag.com/gag/aRrNV8A,Latest News,2022-05-29 00:00:00.000000,Procariotic and algal invasion,1500,82,151
https://9gag.com/gag/angWBro,Relationship,2022-05-29 00:00:00.000000,Why do women care so much about guys being 6'0 or 182cm. Like seriously give us manlets a chance,65,19,60
https://9gag.com/gag/avAXZmX,Funny,2022-05-28 00:00:00.000000,The hell is wrong with Netflix,6900,122,345
https://9gag.com/gag/abgmqR9,Funny,2022-05-28 00:00:00.000000,Field Marschall dismissing,9,67,20
https://9gag.com/gag/aXrGEd9,Funny,2022-05-28 00:00:00.000000,LMAO,2100,189,243
https://9gag.com/gag/amgdEZ4,WTF,2022-05-27 00:00:00.000000,Just dont,286,18,32
