link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/aYoydrv,Awesome,2021-03-26,I know it was more than that...But still.,722,32,19
https://9gag.com/gag/aqj76MY,Funny,2021-03-06,"Of all the memes that were trends on 9gag throughout the years, these ones were some of my favorites.",109,8,0
https://9gag.com/gag/a1roYNP,Relationship,2021-03-03,"The more photos and videos of girls I see on 9gag, the more I realize.",122,21,3
https://9gag.com/gag/a1rbrxw,Random,2021-02-20,I can already hear you guys calling me simp.,37,13,20
https://9gag.com/gag/amPYXGo,Funny,2021-02-18,"As you can see, not mine. Still funny tho.",62,15,5
https://9gag.com/gag/a5EZ42y,Funny,2021-02-18,There is much we can learn from them.,15,6,1
https://9gag.com/gag/aV7DxNM,Funny,2021-02-14,The real reason valentine’s day was celebrated.,12,5,0
https://9gag.com/gag/amPr8K2,Funny,2021-02-13,Rule 63 (although I feel that he should have been thinner).,14,17,2
https://9gag.com/gag/a8E4D9Z,Random,2021-02-09,This a repost. Just to helpbshare the message.,0,0,0
https://9gag.com/gag/aAbp7QZ,Funny,2021-01-30,Am I wrong?,38,16,30
https://9gag.com/gag/aLpBRe6,Funny,2021-01-25,"I am a 22 year old man and about 20cm (9 in.) taller than her, yet I still don’t understand why she does this.",9,5,5
https://9gag.com/gag/aB2QK7A,Awesome,2021-01-14,"Leave her Johnny, Leave her.",211,19,25
https://9gag.com/gag/apNEjRM,Funny,2021-01-06,They stole the election! /s,0,0,0
https://9gag.com/gag/amvDx9V,Funny,2020-12-24,What I learned after 7 years on this website.,1800,83,49
https://9gag.com/gag/aP7NNQn,Funny,2020-12-21,I feel like I have seen these two everywhere in different memes and I think it is super funny.,34,3,0
https://9gag.com/gag/a8GBzq3,Funny,2020-12-13,Two types of people.,25,6,0
https://9gag.com/gag/a6KAp2L,Cyberpunk 2077,2020-12-12,I know you’re all tired of Cyberpunk memes but I couldn’t resist. Sorry.,16,13,1
https://9gag.com/gag/azm0dMp,Funny,2020-12-12,So they announced the GOTY awards.,20,8,4
https://9gag.com/gag/a0N2ZvQ,Funny,2020-12-11,As a console I would like to congratulate PC gamers on getting their first GOTY-tier exclusive.,22,10,27
https://9gag.com/gag/ayejV3b,Funny,2020-11-25,Hallelujah,3100,172,93
