link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/a7179em,Awesome,2021-12-01,FINALLY I HAVE DONE IT!!!,2,1,3
https://9gag.com/gag/aegGA1B,Funny,2021-11-29,"Louis's ""𝓎"" lookin awfully suspicious...",4,9,1
https://9gag.com/gag/aM4roXR,Funny,2021-11-18,Me when i see a watermark in the wild:),1,1,2
https://9gag.com/gag/aWgWroA,Star Wars,2021-11-18,Yes this is a repost but i am the op,3,0,0
https://9gag.com/gag/a21Y3Dd,Meme,2021-11-18,Quality posters should bring back the watermark,1,1,0
https://9gag.com/gag/a71yYML,Ask 9GAG,2021-11-18,How does one get an inactive account removed to free up the username? one post and one comment in 2016... not fair,1,1,0
https://9gag.com/gag/a91LwNK,USA 🇺🇸,2021-11-17,OG Hillclimb Racing,14,1,3
https://9gag.com/gag/ay90Z7p,Funny,2021-11-17,Stay rekd greg,16,20,2
https://9gag.com/gag/aBn3XMQ,Awesome,2021-11-16,MATRIX,3,5,3
https://9gag.com/gag/aog0VLA,Funny,2021-11-15,"The power of 9gag, in any given second.",31,9,3
https://9gag.com/gag/agg0N0w,Savage,2021-11-04,I live in spain but the s is silent,69,16,7
https://9gag.com/gag/aAGYG22,Awesome,2021-10-29,"Long Long ago, before microtransactions ever existed, there was a game, for a console.",320,40,48
https://9gag.com/gag/aPZvjzG,Awesome,2021-10-29,G(old) Rer(old),221,34,15
https://9gag.com/gag/aogzZAX,Ask 9GAG,2021-10-27,"Alaskan 9gager needs friends, check comments",21,11,30
https://9gag.com/gag/av5b2Z5,Funny,2021-10-04,"Been havin a mighty good laugh playin armagetron with ping over 1000, call me the PINGMASTER",6,12,2
https://9gag.com/gag/aV7ndEd,PC Master Race,2021-10-01,(Evil Patrick),10,4,0
https://9gag.com/gag/agBM8Mw,Awesome,2021-09-30,Appreciation Post,7,6,1
https://9gag.com/gag/a6ERZPq,Ask 9GAG,2021-08-23,Rate my setup-ps3/pc/kx500,21,9,6
https://9gag.com/gag/apGpWAB,Funny,2020-06-14,"""FN"" firearms predicts the future. RIP hood n*ggas everywhere",9,18,9
https://9gag.com/gag/aBgLg4A,USA 🇺🇸,2019-12-17,I VOTE FOR SATANIC MEME SECTION,11,16,6
https://9gag.com/gag/aAgEw2p,Funny,2019-12-16,I k 9gag dosent do much religion but I vote for satanist meme section,78,73,28
https://9gag.com/gag/aVD59Q8,Ask 9GAG,2017-01-08,"Sorry for wrong meme, no chronic illness. but someone help me!",17,13,9
https://9gag.com/gag/agqb2jr,Latest News,2017-01-03,"Impossible male stereotype, I have a short gf too",14,12,14
https://9gag.com/gag/a4Z8bNv,Funny,2017-01-02,"This meme is so dank, it crashed my calender app.",5,13,0
https://9gag.com/gag/a37nqVm,Funny,2016-12-22,I sacrafice alot for her and the circle.,4500,903,276
https://9gag.com/gag/amrRpZy,Funny,2016-12-20,Memes like this.,14,37,2
https://9gag.com/gag/aQMy33d,Awesome,2016-12-20,Just passed that gay shit on the freeway. Truck lovers here?,20,25,12
https://9gag.com/gag/axgY2RK,Funny,2016-12-17,Such garbage. beware the fresh s(hit)ection while stoned.,28,28,2
https://9gag.com/gag/aW82oKZ,Awesome,2016-12-16,Chrome too I would imagine.,19,30,9
https://9gag.com/gag/a2dygdO,Funny,2016-12-10,"Dolphin Trainer, Courage the Cowerdly Dog. Episode: Aqua-farmer.",35,29,1
