link,section,date,title,nb_up,nb_down,nb_comments
https://9gag.com/gag/angWp7q,Ask 9GAG,2022-06-04 18:34:16.494174,If you'd like to view your public stats let me know. More metrics to come.,3,8,12
https://9gag.com/gag/a51ymeL,Funny,2022-06-04 17:34:16.494174,Indian DJ Khaled has a point,750,54,58
https://9gag.com/gag/aE8NrWx,Funny,2022-06-04 19:34:16.494174,Hahahah lamp,30,11,3
https://9gag.com/gag/arnr637,Movie & TV,2022-06-04 19:34:16.494174,"The netflux avatar episode 1 script got leaked, its even more horrible than I ever imagined!",11,15,31
https://9gag.com/gag/aegPB9q,Movie & TV,2022-06-03 21:34:16.494174,Anyone else remember this Gem?,239,36,46
https://9gag.com/gag/a21jXKw,Movie & TV,2022-06-03 21:34:16.494174,"Please give him an oscar! a golden globe or all the damn trophies of the film academy, this is an incredible actor! Watching him in his role you don't know if he is going to kill you, yell, smile or hug you, his expressions are incredible and his psychopath makes you very nervous",10000,1000,628
https://9gag.com/gag/aGzNqpn,Wholesome,2022-06-03 20:34:16.494174,Imagine him telling pan what happened after the pic.,1000,59,73
https://9gag.com/gag/a81X9Be,Star Wars,2022-06-03 20:34:16.494174,"I have different issues with the show, but I'm enjoying it.",52,26,19
https://9gag.com/gag/aDDNL9B,Star Wars,2022-06-03 20:34:16.494174,Alec Guiness performance in this scene was phenomenal,5400,150,226
https://9gag.com/gag/arnrdjp,Funny,2022-06-02 20:34:16.494174,Should have went with cowboy bebop,3100,165,169
https://9gag.com/gag/awzG82D,Meme,2022-06-02 20:34:16.494174,Nutritionist...,50,37,12
https://9gag.com/gag/aogqdj3,Latest News,2022-06-02 20:34:16.494174,Halt!,2200,564,135
https://9gag.com/gag/a51yD5G,Funny,2022-06-02 20:34:16.494174,Is that a crossover episode?,3900,175,124
https://9gag.com/gag/aWgNDRn,Meme,2022-06-02 20:34:16.494174,Not so much about woke shit IMO. Who would have care about a Pinocchio movie? Really? Pinocchio?,3000,212,237
https://9gag.com/gag/amgbRdj,Funny,2022-06-02 20:34:16.494174,When you know that only move,1800,57,123
https://9gag.com/gag/a21jDB9,Funny,2022-06-01 20:34:16.494174,"Ok,who did this...",7700,684,153
https://9gag.com/gag/apgjbNb,Latest News,2022-06-02 20:34:16.494174,JUSTICE BABY! Amber lost!,7900,739,278
https://9gag.com/gag/a81XDzY,WTF,2022-06-01 20:34:16.494174,Director be like : all right guys just fight to the ded and we will film it.,839,61,99
https://9gag.com/gag/aBnNEz1,Funny,2022-06-01 20:34:16.494174,Fresh vs Hot,1900,198,88
https://9gag.com/gag/aDDNZNd,Funny,2022-06-01 20:34:16.494174,It is f**king cool,107,40,18
https://9gag.com/gag/aLvNemA,Funny,2022-06-01 20:34:16.494174,Lucky man,1200,126,28
https://9gag.com/gag/a21jW0O,Random,2022-05-31 20:34:16.494174,"A researcher's avatar was sexually assaulted on a metaverse platform owned by Meta, making her the latest victim of sexual abuse on Meta's platforms, watchdog says",797,120,116
https://9gag.com/gag/adg4V3j,NSFW,2022-05-31 20:34:16.494174,Name?,878,109,62
https://9gag.com/gag/amgbvV6,Funny,2022-05-31 20:34:16.494174,"A 44-year old “babysitter” who abused and raped multiple children aged between 1 month and 14 years just got caught, having 32 Terabyte of child p0rn on his PC. Huge success for German authorities",1300,73,365
https://9gag.com/gag/aOQN0jy,Funny,2022-05-30 20:34:16.494174,The protector of Uranus,1700,143,75
https://9gag.com/gag/aBnN0bO,Funny,2022-05-30 20:34:16.494174,The truth on how it is,5800,316,415
https://9gag.com/gag/ay9VB4V,Funny,2022-05-30 20:34:16.494174,"Imagine her mother going to google ""Mia Khalifa BBC""",1000,47,89
https://9gag.com/gag/aOQNYgr,Random,2022-05-30 20:34:16.494174,Everything you need to know,9800,225,390
https://9gag.com/gag/aggZXVw,Funny,2022-05-30 20:34:16.494174,LMAO,925,52,42
https://9gag.com/gag/aE8Nxpo,Funny,2022-05-30 20:34:16.494174,Jack sparrow sueing that girl,3000,155,48
https://9gag.com/gag/a31pQbQ,Latest News,2022-05-30 20:34:16.494174,"The moment JD won the lawsuit (because the core of his claim is the defamatory op-ed in The Washington Post and if AH attributed her allegations toward JD, which he had to prove)",4000,242,196
https://9gag.com/gag/aGzNeM6,Funny,2022-05-30 20:34:16.494174,Gotta catch them all,655,66,43
https://9gag.com/gag/a91Np7W,Gaming,2022-05-30 20:34:16.494174,How many for you ? I did 69,53,43,137
https://9gag.com/gag/aRrNjx5,Funny,2022-05-30 20:34:16.494174,Same same but not same,131,25,22
https://9gag.com/gag/aegPbnQ,Relationship,2022-05-30 20:34:16.494174,I get like 3 or 4 matches a day ( which I’m pretty happy with ) but I’m just too scared to talk to those matches because I have no idea what to say,1700,138,235
https://9gag.com/gag/a51ynXg,Comic & Webtoon,2022-05-30 20:34:16.494174,Anyone remember this game,656,69,47
https://9gag.com/gag/a81XywZ,Star Wars,2022-05-30 20:34:16.494174,Uncle Owen telling the truth,818,27,26
https://9gag.com/gag/a71GAqw,Funny,2022-05-25 00:00:00.000000,When you order Guardians of the Galaxy from Wish.,4300,211,143
https://9gag.com/gag/aBnNYK1,Random,2022-05-29 20:34:16.494174,"Bath me in watermelons, peasant.",1200,40,18
https://9gag.com/gag/aQXN842,Funny,2022-05-29 20:34:16.494174,Your Daily Dose of Post Op Trans - Michelle Fox,19,248,33
https://9gag.com/gag/aZrVWZn,Funny,2022-05-28 00:00:00.000000,The great debate,18,28,8
https://9gag.com/gag/aBnNK2P,Movie & TV,2022-05-28 00:00:00.000000,SpongeBob Remastered,703,27,22
https://9gag.com/gag/aOQNyV2,NSFW,2022-05-28 00:00:00.000000,What she gonna do?,748,150,117
https://9gag.com/gag/aE8Nd3M,WTF,2022-05-28 00:00:00.000000,I'll drink semen just to reupload this.,213,75,18
https://9gag.com/gag/aOQNKgv,Funny,2022-05-28 00:00:00.000000,Not that she'd know anyway.,36,26,7
https://9gag.com/gag/a51yemE,Funny,2022-05-28 00:00:00.000000,Stupid cheese lovers.,46,41,19
https://9gag.com/gag/angdpRL,Movie & TV,2022-05-27 00:00:00.000000,"Black People and Women, is this Netflix?",36,52,34
https://9gag.com/gag/aegdoOQ,WTF,2022-05-27 00:00:00.000000,Delicious,64,167,32
https://9gag.com/gag/aQXrwAK,Funny,2022-05-27 00:00:00.000000,Please no,13,74,31
https://9gag.com/gag/ajgdbwg,WTF,2022-05-27 00:00:00.000000,Who else can they blame?,30,49,39
https://9gag.com/gag/ay9zgpY,Random,2022-05-27 00:00:00.000000,Never forgetti,6700,392,324
https://9gag.com/gag/arndjY0,Funny,2022-05-27 00:00:00.000000,Fatality!,5800,243,64
https://9gag.com/gag/aBnvAnN,Funny,2022-05-27 00:00:00.000000,Almost too accurate,8100,213,162
https://9gag.com/gag/a91V49L,Funny,2022-05-26 00:00:00.000000,Bro you so ugly you got job application after walking out from haunted house,8900,415,292
https://9gag.com/gag/axBAKD1,Funny,2022-05-26 00:00:00.000000,Do you even lift,2400,153,66
https://9gag.com/gag/azeBzyB,Funny,2022-05-26 00:00:00.000000,"Looking at you, Shad.",600,16,53
https://9gag.com/gag/aAGm7R2,Funny,2022-05-26 00:00:00.000000,Fat potter with a mustache but the dog killed it,1200,84,16
https://9gag.com/gag/a0ZxD2O,Funny,2022-05-26 00:00:00.000000,When you spam the same grapple move while fighting the boss.,1000,74,31
https://9gag.com/gag/apgdXN8,Funny,2022-05-26 00:00:00.000000,Bonus: there is no smell,2500,124,109
https://9gag.com/gag/angd3En,Funny,2022-05-26 00:00:00.000000,Johnny,5500,286,86
https://9gag.com/gag/abgdL9v,Girl,2022-05-26 00:00:00.000000,Weekly Highlighs,4500,431,213
https://9gag.com/gag/a81nK26,Random,2022-05-25 00:00:00.000000,Hits me harder than my dad,8200,278,291
https://9gag.com/gag/aggdj7n,Funny,2022-05-25 00:00:00.000000,Even tho there is 0% chance. Nobody should take a chance getting kamehame on the face,5400,296,119
https://9gag.com/gag/a0Zx6xO,Star Wars,2022-05-24 00:00:00.000000,Teamwork makes the dream work,4200,92,94
https://9gag.com/gag/amgdM2X,Gaming,2022-05-24 00:00:00.000000,"Saw this a few months ago, I genuinely want to know who create it, captain?",5600,192,119
https://9gag.com/gag/aNPqVpb,Animals,2022-05-24 00:00:00.000000,The gentle and loving gaze of a mother,411,26,23
https://9gag.com/gag/aegdVOj,Latest News,2022-05-24 00:00:00.000000,Why?,1200,113,47
https://9gag.com/gag/aPZp8Oq,Funny,2022-05-24 00:00:00.000000,I don't give a shit about Johnny Depp and Amber Heard.,97,36,16
https://9gag.com/gag/aqGdxZj,Superhero,2022-05-24 00:00:00.000000,Homelander vs. Omni-man,15000,551,861
